DEBUG [main] 2020-11-17 16:43:14 (App.java:94) debug
DEBUG [MLog-Init-Reporter] 2020-11-17 16:57:53 (Slf4jMLog.java:207) Reading VM config for path list /com/mchange/v2/log/default-mchange-log.properties, /mchange-commons.properties, /c3p0.properties, hocon:/reference,/application,/c3p0,/, /mchange-log.properties, /
DEBUG [MLog-Init-Reporter] 2020-11-17 16:57:53 (Slf4jMLog.java:207) The configuration file for resource identifier '/mchange-commons.properties' could not be found. Skipping.
DEBUG [MLog-Init-Reporter] 2020-11-17 16:57:53 (Slf4jMLog.java:207) The configuration file for resource identifier '/c3p0.properties' could not be found. Skipping.
DEBUG [MLog-Init-Reporter] 2020-11-17 16:57:53 (Slf4jMLog.java:207) The configuration file for resource identifier 'hocon:/reference,/application,/c3p0,/' could not be found. Skipping.
DEBUG [MLog-Init-Reporter] 2020-11-17 16:57:53 (Slf4jMLog.java:207) The configuration file for resource identifier '/mchange-log.properties' could not be found. Skipping.
DEBUG [main] 2020-11-17 16:57:53 (Slf4jMLog.java:207) The configuration file for resource identifier '/mchange-commons.properties' could not be found. Skipping.
DEBUG [main] 2020-11-17 16:57:53 (Slf4jMLog.java:207) The configuration file for resource identifier '/mchange-log.properties' could not be found. Skipping.
DEBUG [main] 2020-11-17 16:57:53 (Slf4jMLog.java:207) The configuration file for resource identifier 'hocon:/reference,/application,/c3p0,/' could not be found. Skipping.
DEBUG [main] 2020-11-17 16:57:53 (Slf4jMLog.java:207) The configuration file for resource identifier '/c3p0.properties' could not be found. Skipping.
DEBUG [main] 2020-11-17 16:57:53 (Slf4jMLog.java:204) MBean: com.mchange.v2.c3p0:type=PooledDataSource,identityToken=2t5sh7ad1n7u89zc5jy4h|bf1ec20,name=2t5sh7ad1n7u89zc5jy4h|bf1ec20 registered.
DEBUG [main] 2020-11-17 16:57:53 (Slf4jMLog.java:204) MBean: com.mchange.v2.c3p0:type=PooledDataSource,identityToken=2t5sh7ad1n7u89zc5jy4h|bf1ec20,name=2t5sh7ad1n7u89zc5jy4h|bf1ec20 unregistered, in order to be reregistered after update.
DEBUG [main] 2020-11-17 16:57:53 (Slf4jMLog.java:204) MBean: com.mchange.v2.c3p0:type=PooledDataSource,identityToken=2t5sh7ad1n7u89zc5jy4h|bf1ec20,name=2t5sh7ad1n7u89zc5jy4h|bf1ec20 registered.
DEBUG [main] 2020-11-17 16:57:54 (CoreLogging.java:28) Logging Provider: org.jboss.logging.Log4j2LoggerProvider
DEBUG [main] 2020-11-17 16:57:54 (IntegratorServiceImpl.java:46) Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
DEBUG [main] 2020-11-17 16:57:54 (IntegratorServiceImpl.java:46) Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
DEBUG [main] 2020-11-17 16:57:54 (IntegratorServiceImpl.java:46) Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
DEBUG [main] 2020-11-17 16:57:54 (Environment.java:199) HHH000206: hibernate.properties not found
DEBUG [main] 2020-11-17 16:57:54 (LocalXmlResourceResolver.java:63) Interpreting public/system identifier : [-//Hibernate/Hibernate Mapping DTD 3.0//EN] - [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd]
DEBUG [main] 2020-11-17 16:57:54 (LocalXmlResourceResolver.java:85) Recognized legacy hibernate-mapping identifier; attempting to resolve on classpath under org/hibernate/
DEBUG [main] 2020-11-17 16:57:54 (MappingBinder.java:59) Performing JAXB binding of hbm.xml document : Origin(name=null,type=INPUT_STREAM)
DEBUG [main] 2020-11-17 16:57:55 (Configuration.java:722) Building session factory using internal StandardServiceRegistryBuilder
DEBUG [main] 2020-11-17 16:57:55 (ServiceBinding.java:68) Overriding existing service binding [org.hibernate.secure.spi.JaccService]
DEBUG [main] 2020-11-17 16:57:55 (Configuration.java:652) Building session factory using provided StandardServiceRegistry
DEBUG [main] 2020-11-17 16:57:55 (RegionFactoryInitiator.java:118) Cannot default RegionFactory based on registered strategies as `[class org.hibernate.cache.ehcache.internal.EhcacheRegionFactory, class org.hibernate.cache.ehcache.internal.SingletonEhcacheRegionFactory]` RegionFactory strategies were registered
DEBUG [main] 2020-11-17 16:57:55 (RegionFactoryInitiator.java:49) Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration boolean -> org.hibernate.type.BooleanType@270b6b5e
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration boolean -> org.hibernate.type.BooleanType@270b6b5e
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@270b6b5e
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@4248e66b
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration true_false -> org.hibernate.type.TrueFalseType@167279d1
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration yes_no -> org.hibernate.type.YesNoType@9a6fbc0
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration byte -> org.hibernate.type.ByteType@7a8136b3
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration byte -> org.hibernate.type.ByteType@7a8136b3
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7a8136b3
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration character -> org.hibernate.type.CharacterType@4d178d55
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration char -> org.hibernate.type.CharacterType@4d178d55
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4d178d55
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration short -> org.hibernate.type.ShortType@2875b016
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration short -> org.hibernate.type.ShortType@2875b016
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.Short -> org.hibernate.type.ShortType@2875b016
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration integer -> org.hibernate.type.IntegerType@64b7225f
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration int -> org.hibernate.type.IntegerType@64b7225f
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@64b7225f
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration long -> org.hibernate.type.LongType@4beeb0e
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration long -> org.hibernate.type.LongType@4beeb0e
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.Long -> org.hibernate.type.LongType@4beeb0e
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration float -> org.hibernate.type.FloatType@39651a82
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration float -> org.hibernate.type.FloatType@39651a82
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.Float -> org.hibernate.type.FloatType@39651a82
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration double -> org.hibernate.type.DoubleType@745c2004
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration double -> org.hibernate.type.DoubleType@745c2004
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@745c2004
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@552ed807
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@552ed807
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration big_integer -> org.hibernate.type.BigIntegerType@7318daf8
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@7318daf8
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration string -> org.hibernate.type.StringType@661c46bc
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.lang.String -> org.hibernate.type.StringType@661c46bc
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration nstring -> org.hibernate.type.StringNVarcharType@540b0448
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@3b95d13c
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration url -> org.hibernate.type.UrlType@54d901aa
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.net.URL -> org.hibernate.type.UrlType@54d901aa
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration Duration -> org.hibernate.type.DurationType@4bafe935
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.time.Duration -> org.hibernate.type.DurationType@4bafe935
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration Instant -> org.hibernate.type.InstantType@5e5073ab
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.time.Instant -> org.hibernate.type.InstantType@5e5073ab
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@422b8438
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@422b8438
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration LocalDate -> org.hibernate.type.LocalDateType@70331432
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@70331432
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@280d9edc
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@280d9edc
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@15e0fe05
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@15e0fe05
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@69fa8e76
DEBUG [main] 2020-11-17 16:57:55 (BasicTypeRegistry.java:157) Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@69fa8e76
